Datetime, D6063059, 1stStgSens, Tube, Null, 2ndStgHeat, 1stStgHeat, AIO 1, AIO 2, AIO 3, AIO 4, DIO, Relays, V1, V2, V3
10:53:32.400 AM 2/13/2018 , 170.4692, 145.1158, 319.5680, NaN, 0.951076, 32.98451, 0.416419, 0.412516, 0.409958, 0.937938, 0, 0, 170.9915, 145.5612, NaN 
10:53:33.422 AM 2/13/2018 , 170.3460, 145.0104, 319.4538, NaN, 0.951074, 32.98256, 0.416399, 0.412499, 0.409947, 0.937857, 0, 0, 170.8673, 145.4553, NaN 
10:53:34.403 AM 2/13/2018 , 170.2217, 144.9051, 319.3389, NaN, 0.951070, 32.98255, 0.416431, 0.412514, 0.409975, 0.937939, 0, 0, 170.7431, 145.3494, NaN 
10:53:35.385 AM 2/13/2018 , 170.0966, 144.8006, 319.2233, NaN, 0.951078, 32.98349, 0.416443, 0.412530, 0.409973, 0.937830, 0, 0, 170.6190, 145.2435, NaN 
10:53:36.416 AM 2/13/2018 , 169.9728, 144.6948, 319.1085, NaN, 0.951163, 32.98345, 0.416440, 0.412533, 0.409983, 0.937868, 0, 0, 170.4949, 145.1377, NaN 
10:53:37.398 AM 2/13/2018 , 169.8485, 144.5907, 318.9955, NaN, 0.951076, 32.98256, 0.416412, 0.412507, 0.409956, 0.937905, 0, 0, 170.3707, 145.0322, NaN 
10:53:38.409 AM 2/13/2018 , 169.7247, 144.4849, 318.8842, NaN, 0.951167, 32.98444, 0.416434, 0.412533, 0.409990, 0.937888, 0, 0, 170.2465, 144.9268, NaN 
10:53:39.400 AM 2/13/2018 , 169.6005, 144.3819, 318.7741, NaN, 0.951080, 32.98451, 0.416386, 0.412498, 0.409936, 0.937851, 0, 0, 170.1223, 144.8216, NaN 
10:53:40.402 AM 2/13/2018 , 169.4749, 144.2770, 318.6643, NaN, 0.950510, 32.98447, 0.416377, 0.412477, 0.409923, 0.937861, 0, 0, 169.9980, 144.7166, NaN 
10:53:41.423 AM 2/13/2018 , 169.3510, 144.1714, 318.5554, NaN, 0.950419, 32.98334, 0.416393, 0.412484, 0.409935, 0.937853, 0, 0, 169.8738, 144.6118, NaN 
10:53:42.405 AM 2/13/2018 , 169.2252, 144.0684, 318.4475, NaN, 0.950598, 32.98436, 0.416394, 0.412485, 0.409942, 0.937915, 0, 0, 169.7495, 144.5071, NaN 
10:53:43.416 AM 2/13/2018 , 169.1027, 143.9643, 318.3376, NaN, 0.950690, 32.98250, 0.416367, 0.412468, 0.409918, 0.937929, 0, 0, 169.6250, 144.4025, NaN 
10:53:44.418 AM 2/13/2018 , 168.9745, 143.8592, 318.2254, NaN, 0.950685, 32.98334, 0.416360, 0.412458, 0.409899, 0.937909, 0, 0, 169.5004, 144.2980, NaN 
10:53:45.399 AM 2/13/2018 , 168.8547, 143.7571, 318.1125, NaN, 0.950289, 32.98531, 0.416352, 0.412438, 0.409883, 0.937905, 0, 0, 169.3758, 144.1937, NaN 
10:53:46.421 AM 2/13/2018 , 168.7281, 143.6532, 317.9981, NaN, 0.950468, 32.98425, 0.416305, 0.412398, 0.409849, 0.937872, 0, 0, 169.2512, 144.0895, NaN 
10:53:47.402 AM 2/13/2018 , 168.6044, 143.5502, 317.8840, NaN, 0.950683, 32.98529, 0.416400, 0.412474, 0.409927, 0.938011, 0, 0, 169.1268, 143.9854, NaN 
10:53:48.403 AM 2/13/2018 , 168.4795, 143.4454, 317.7695, NaN, 0.950680, 32.98434, 0.416394, 0.412487, 0.409935, 0.938045, 0, 0, 169.0024, 143.8815, NaN 
10:53:49.415 AM 2/13/2018 , 168.3545, 143.3423, 317.6541, NaN, 0.950769, 32.98422, 0.416330, 0.412422, 0.409873, 0.937963, 0, 0, 168.8779, 143.7776, NaN 
10:53:50.406 AM 2/13/2018 , 168.2319, 143.2395, 317.5375, NaN, 0.950775, 32.98426, 0.416332, 0.412438, 0.409882, 0.938064, 0, 0, 168.7535, 143.6738, NaN 
10:53:51.408 AM 2/13/2018 , 168.1053, 143.1365, 317.4187, NaN, 0.950478, 32.98334, 0.416314, 0.412413, 0.409859, 0.938037, 0, 0, 168.6290, 143.5701, NaN 
10:53:52.399 AM 2/13/2018 , 167.9826, 143.0334, 317.2987, NaN, 0.950639, 32.98424, 0.416295, 0.412411, 0.409854, 0.938039, 0, 0, 168.5045, 143.4666, NaN 
10:53:53.401 AM 2/13/2018 , 167.8588, 142.9302, 317.1764, NaN, 0.950857, 32.98518, 0.416343, 0.412438, 0.409890, 0.938214, 0, 0, 168.3801, 143.3633, NaN 
10:53:54.382 AM 2/13/2018 , 167.7328, 142.8279, 317.0558, NaN, 0.950776, 32.98516, 0.416356, 0.412452, 0.409891, 0.938166, 0, 0, 168.2558, 143.2602, NaN 
10:53:55.404 AM 2/13/2018 , 167.6093, 142.7250, 316.9353, NaN, 0.951033, 32.98418, 0.416322, 0.412422, 0.409877, 0.938203, 0, 0, 168.1315, 143.1571, NaN 
10:53:56.395 AM 2/13/2018 , 167.4837, 142.6224, 316.8178, NaN, 0.950943, 32.98415, 0.416289, 0.412389, 0.409841, 0.938154, 0, 0, 168.0073, 143.0542, NaN 
10:53:57.386 AM 2/13/2018 , 167.3612, 142.5199, 316.6995, NaN, 0.950729, 32.98414, 0.416237, 0.412348, 0.409807, 0.938188, 0, 0, 167.8829, 142.9514, NaN 
10:53:58.408 AM 2/13/2018 , 167.2338, 142.4175, 316.5828, NaN, 0.950944, 32.98418, 0.416282, 0.412371, 0.409824, 0.938138, 0, 0, 167.7584, 142.8486, NaN 
10:53:59.399 AM 2/13/2018 , 167.1114, 142.3150, 316.4666, NaN, 0.950861, 32.98414, 0.416274, 0.412367, 0.409813, 0.938204, 0, 0, 167.6340, 142.7459, NaN 
10:54:00.421 AM 2/13/2018 , 166.9733, 142.2037, 316.3385, NaN, 0.950944, 32.98513, 0.416334, 0.412420, 0.409866, 0.938228, 0, 0, 167.4970, 142.6330, NaN 
10:54:01.402 AM 2/13/2018 , 166.8619, 142.1114, 316.2337, NaN, 0.950640, 32.98507, 0.416308, 0.412411, 0.409857, 0.938290, 0, 0, 167.3849, 142.5407, NaN 
10:54:02.404 AM 2/13/2018 , 166.7402, 142.0100, 316.1153, NaN, 0.951035, 32.98500, 0.416272, 0.412365, 0.409812, 0.938244, 0, 0, 167.2604, 142.4384, NaN 
10:54:03.415 AM 2/13/2018 , 166.6122, 141.9078, 315.9986, NaN, 0.950946, 32.98505, 0.416255, 0.412367, 0.409804, 0.938220, 0, 0, 167.1360, 142.3362, NaN 
10:54:04.406 AM 2/13/2018 , 166.4908, 141.8068, 315.8789, NaN, 0.950857, 32.98397, 0.416286, 0.412382, 0.409835, 0.938236, 0, 0, 167.0117, 142.2341, NaN 
10:54:05.388 AM 2/13/2018 , 166.3643, 141.7055, 315.7618, NaN, 0.950942, 32.98402, 0.416266, 0.412377, 0.409822, 0.938301, 0, 0, 166.8874, 142.1321, NaN 
10:54:06.409 AM 2/13/2018 , 166.2404, 141.6032, 315.6433, NaN, 0.951123, 32.98403, 0.416246, 0.412339, 0.409793, 0.938258, 0, 0, 166.7630, 142.0302, NaN 
10:54:07.401 AM 2/13/2018 , 166.1162, 141.5024, 315.5260, NaN, 0.951033, 32.98302, 0.416231, 0.412340, 0.409792, 0.938297, 0, 0, 166.6385, 141.9285, NaN 
10:54:08.402 AM 2/13/2018 , 165.9906, 141.4004, 315.4085, NaN, 0.951117, 32.98295, 0.416200, 0.412300, 0.409757, 0.938317, 0, 0, 166.5140, 141.8268, NaN 
10:54:09.394 AM 2/13/2018 , 165.8686, 141.2998, 315.2891, NaN, 0.951035, 32.98492, 0.416182, 0.412286, 0.409733, 0.938321, 0, 0, 166.3896, 141.7253, NaN 
10:54:10.405 AM 2/13/2018 , 165.7408, 141.1984, 315.1697, NaN, 0.950900, 32.98497, 0.416201, 0.412292, 0.409741, 0.938311, 0, 0, 166.2651, 141.6239, NaN 
10:54:11.417 AM 2/13/2018 , 165.6198, 141.0975, 315.0493, NaN, 0.950902, 32.98487, 0.416231, 0.412334, 0.409774, 0.938398, 0, 0, 166.1407, 141.5225, NaN 
10:54:12.398 AM 2/13/2018 , 165.4939, 140.9971, 314.9290, NaN, 0.951031, 32.98387, 0.416247, 0.412335, 0.409787, 0.938412, 0, 0, 166.0162, 141.4212, NaN 
10:54:13.409 AM 2/13/2018 , 165.3690, 140.8953, 314.8072, NaN, 0.951211, 32.98297, 0.416231, 0.412322, 0.409781, 0.938395, 0, 0, 165.8918, 141.3199, NaN 
10:54:14.411 AM 2/13/2018 , 165.2438, 140.7945, 314.6871, NaN, 0.950554, 32.98304, 0.416217, 0.412319, 0.409771, 0.938388, 0, 0, 165.7674, 141.2187, NaN 
10:54:15.402 AM 2/13/2018 , 165.1185, 140.6935, 314.5669, NaN, 0.950167, 32.98287, 0.416160, 0.412278, 0.409725, 0.938300, 0, 0, 165.6429, 141.1177, NaN 
10:54:16.414 AM 2/13/2018 , 164.9952, 140.5917, 314.4472, NaN, 0.950728, 32.98477, 0.416199, 0.412296, 0.409753, 0.938373, 0, 0, 165.5183, 141.0166, NaN 
10:54:17.405 AM 2/13/2018 , 164.8680, 140.4913, 314.3266, NaN, 0.950557, 32.98484, 0.416215, 0.412309, 0.409767, 0.938401, 0, 0, 165.3936, 140.9156, NaN 
10:54:18.407 AM 2/13/2018 , 164.7462, 140.3908, 314.2053, NaN, 0.950252, 32.98477, 0.416178, 0.412313, 0.409775, 0.938310, 0, 0, 165.2689, 140.8146, NaN 
10:54:19.398 AM 2/13/2018 , 164.6211, 140.2909, 314.0845, NaN, 0.950427, 32.98478, 0.416239, 0.412326, 0.409789, 0.938380, 0, 0, 165.1441, 140.7136, NaN 
10:54:20.399 AM 2/13/2018 , 164.4969, 140.1895, 313.9631, NaN, 0.950646, 32.98384, 0.416252, 0.412350, 0.409805, 0.938432, 0, 0, 165.0195, 140.6128, NaN 
10:54:21.401 AM 2/13/2018 , 164.3716, 140.0891, 313.8416, NaN, 0.950429, 32.98388, 0.416221, 0.412329, 0.409781, 0.938378, 0, 0, 164.8949, 140.5120, NaN 
10:54:22.402 AM 2/13/2018 , 164.2456, 139.9886, 313.7237, NaN, 0.950425, 32.98294, 0.416218, 0.412323, 0.409765, 0.938410, 0, 0, 164.7704, 140.4113, NaN 
10:54:23.404 AM 2/13/2018 , 164.1238, 139.8894, 313.6090, NaN, 0.950637, 32.98377, 0.416218, 0.412328, 0.409792, 0.938327, 0, 0, 164.6457, 140.3105, NaN 
10:54:24.415 AM 2/13/2018 , 163.9954, 139.7887, 313.4951, NaN, 0.950735, 32.98189, 0.416217, 0.412341, 0.409785, 0.938351, 0, 0, 164.5210, 140.2099, NaN 
10:54:25.407 AM 2/13/2018 , 163.8745, 139.6900, 313.3821, NaN, 0.950817, 32.98472, 0.416151, 0.412263, 0.409724, 0.938333, 0, 0, 164.3963, 140.1094, NaN 
10:54:26.398 AM 2/13/2018 , 163.7451, 139.5885, 313.2678, NaN, 0.950509, 32.98472, 0.416218, 0.412340, 0.409790, 0.938417, 0, 0, 164.2715, 140.0092, NaN 
10:54:27.400 AM 2/13/2018 , 163.6236, 139.4904, 313.1533, NaN, 0.950727, 32.98374, 0.416230, 0.412344, 0.409790, 0.938482, 0, 0, 164.1468, 139.9091, NaN 
10:54:28.401 AM 2/13/2018 , 163.4988, 139.3916, 313.0357, NaN, 0.950902, 32.98371, 0.416241, 0.412359, 0.409809, 0.938446, 0, 0, 164.0220, 139.8092, NaN 
10:54:29.402 AM 2/13/2018 , 163.3710, 139.2909, 312.9194, NaN, 0.950912, 32.98283, 0.416237, 0.412359, 0.409808, 0.938431, 0, 0, 163.8972, 139.7093, NaN 
10:54:30.424 AM 2/13/2018 , 163.2474, 139.1911, 312.8038, NaN, 0.951076, 32.98475, 0.416249, 0.412363, 0.409814, 0.938446, 0, 0, 163.7723, 139.6096, NaN 
10:54:31.405 AM 2/13/2018 , 163.1209, 139.0926, 312.6890, NaN, 0.950903, 32.98274, 0.416251, 0.412363, 0.409814, 0.938444, 0, 0, 163.6471, 139.5099, NaN 
10:54:32.387 AM 2/13/2018 , 162.9984, 138.9928, 312.5726, NaN, 0.950991, 32.98274, 0.416230, 0.412341, 0.409793, 0.938434, 0, 0, 163.5220, 139.4102, NaN 
10:54:33.398 AM 2/13/2018 , 162.8728, 138.8939, 312.4581, NaN, 0.950999, 32.98377, 0.416242, 0.412356, 0.409808, 0.938378, 0, 0, 163.3968, 139.3107, NaN 
10:54:34.400 AM 2/13/2018 , 162.7479, 138.7949, 312.3411, NaN, 0.950990, 32.98558, 0.416258, 0.412364, 0.409811, 0.938348, 0, 0, 163.2718, 139.2113, NaN 
10:54:35.411 AM 2/13/2018 , 162.6236, 138.6958, 312.2236, NaN, 0.950990, 32.98358, 0.416268, 0.412374, 0.409817, 0.938370, 0, 0, 163.1470, 139.1120, NaN 
10:54:36.402 AM 2/13/2018 , 162.4974, 138.5981, 312.1069, NaN, 0.950995, 32.98360, 0.416217, 0.412342, 0.409787, 0.938321, 0, 0, 163.0223, 139.0128, NaN 
10:54:37.404 AM 2/13/2018 , 162.3747, 138.4993, 311.9892, NaN, 0.950989, 32.98460, 0.416240, 0.412345, 0.409787, 0.938200, 0, 0, 162.8975, 138.9138, NaN 
10:54:38.415 AM 2/13/2018 , 162.2473, 138.4010, 311.8706, NaN, 0.951075, 32.98367, 0.416279, 0.412385, 0.409836, 0.938371, 0, 0, 162.7729, 138.8150, NaN 
10:54:39.407 AM 2/13/2018 , 162.1258, 138.3032, 311.7526, NaN, 0.950594, 32.98352, 0.416330, 0.412424, 0.409879, 0.938304, 0, 0, 162.6484, 138.7164, NaN 
10:54:40.418 AM 2/13/2018 , 161.9992, 138.2052, 311.6334, NaN, 0.951164, 32.98264, 0.416290, 0.412388, 0.409830, 0.938344, 0, 0, 162.5237, 138.6179, NaN 
10:54:41.420 AM 2/13/2018 , 161.8743, 138.1067, 311.5134, NaN, 0.951164, 32.98351, 0.416281, 0.412391, 0.409834, 0.938318, 0, 0, 162.3990, 138.5194, NaN 
10:54:42.401 AM 2/13/2018 , 161.7502, 138.0081, 311.3947, NaN, 0.951072, 32.98550, 0.416285, 0.412387, 0.409827, 0.938296, 0, 0, 162.2741, 138.4210, NaN 
10:54:43.413 AM 2/13/2018 , 161.6236, 137.9099, 311.2756, NaN, 0.951250, 32.98542, 0.416278, 0.412370, 0.409824, 0.938230, 0, 0, 162.1492, 138.3227, NaN 
10:54:44.404 AM 2/13/2018 , 161.5022, 137.8124, 311.1571, NaN, 0.951165, 32.98440, 0.416254, 0.412371, 0.409805, 0.938220, 0, 0, 162.0244, 138.2244, NaN 
10:54:45.405 AM 2/13/2018 , 161.3745, 137.7153, 311.0400, NaN, 0.950604, 32.98445, 0.416284, 0.412380, 0.409834, 0.938241, 0, 0, 161.8996, 138.1263, NaN 
10:54:46.407 AM 2/13/2018 , 161.2516, 137.6171, 310.9226, NaN, 0.950597, 32.98336, 0.416277, 0.412381, 0.409826, 0.938264, 0, 0, 161.7749, 138.0283, NaN 
10:54:47.408 AM 2/13/2018 , 161.1264, 137.5196, 310.8049, NaN, 0.950597, 32.98355, 0.416269, 0.412362, 0.409831, 0.938230, 0, 0, 161.6502, 137.9303, NaN 
10:54:48.390 AM 2/13/2018 , 161.0007, 137.4219, 310.6854, NaN, 0.950602, 32.98337, 0.416279, 0.412378, 0.409822, 0.938263, 0, 0, 161.5255, 137.8324, NaN 
10:54:49.391 AM 2/13/2018 , 160.8781, 137.3254, 310.5665, NaN, 0.950685, 32.98344, 0.416280, 0.412371, 0.409823, 0.938254, 0, 0, 161.4007, 137.7346, NaN 
10:54:50.413 AM 2/13/2018 , 160.7496, 137.2271, 310.4458, NaN, 0.950688, 32.98340, 0.416203, 0.412306, 0.409750, 0.938189, 0, 0, 161.2759, 137.6369, NaN 
10:54:51.414 AM 2/13/2018 , 160.6271, 137.1302, 310.3244, NaN, 0.950769, 32.98338, 0.416259, 0.412354, 0.409794, 0.938224, 0, 0, 161.1511, 137.5392, NaN 
10:54:52.405 AM 2/13/2018 , 160.4990, 137.0334, 310.2036, NaN, 0.950861, 32.98432, 0.416276, 0.412372, 0.409826, 0.938246, 0, 0, 161.0262, 137.4417, NaN 
10:54:53.397 AM 2/13/2018 , 160.3766, 136.9369, 310.0825, NaN, 0.951077, 32.98430, 0.416296, 0.412386, 0.409832, 0.938320, 0, 0, 160.9011, 137.3443, NaN 
10:54:54.408 AM 2/13/2018 , 160.2517, 136.8407, 309.9655, NaN, 0.950553, 32.98431, 0.416247, 0.412350, 0.409814, 0.938316, 0, 0, 160.7759, 137.2471, NaN 
10:54:55.410 AM 2/13/2018 , 160.1249, 136.7441, 309.8486, NaN, 0.950684, 32.98429, 0.416234, 0.412339, 0.409793, 0.938228, 0, 0, 160.6509, 137.1501, NaN 
10:54:56.381 AM 2/13/2018 , 160.0012, 136.6482, 309.7333, NaN, 0.950946, 32.98329, 0.416276, 0.412369, 0.409829, 0.938237, 0, 0, 160.5259, 137.0533, NaN 
10:54:57.433 AM 2/13/2018 , 159.8606, 136.5415, 309.6083, NaN, 0.950688, 32.98243, 0.416258, 0.412351, 0.409805, 0.938222, 0, 0, 160.3882, 136.9470, NaN 
10:54:58.414 AM 2/13/2018 , 159.7512, 136.4558, 309.5048, NaN, 0.950859, 32.98413, 0.416259, 0.412357, 0.409794, 0.938236, 0, 0, 160.2755, 136.8600, NaN 
10:54:59.406 AM 2/13/2018 , 159.6228, 136.3593, 309.3927, NaN, 0.950778, 32.98331, 0.416283, 0.412388, 0.409840, 0.938268, 0, 0, 160.1502, 136.7635, NaN 
10:55:00.407 AM 2/13/2018 , 159.4983, 136.2631, 309.2803, NaN, 0.950865, 32.98519, 0.416286, 0.412389, 0.409839, 0.938256, 0, 0, 160.0249, 136.6672, NaN 
10:55:01.408 AM 2/13/2018 , 159.3727, 136.1678, 309.1682, NaN, 0.950561, 32.98421, 0.416268, 0.412371, 0.409814, 0.938294, 0, 0, 159.8996, 136.5710, NaN 
10:55:02.400 AM 2/13/2018 , 159.2480, 136.0723, 309.0551, NaN, 0.950947, 32.98324, 0.416258, 0.412363, 0.409822, 0.938280, 0, 0, 159.7742, 136.4748, NaN 
10:55:03.401 AM 2/13/2018 , 159.1230, 135.9763, 308.9411, NaN, 0.951036, 32.98327, 0.416231, 0.412337, 0.409791, 0.938199, 0, 0, 159.6489, 136.3788, NaN 
10:55:04.413 AM 2/13/2018 , 158.9950, 135.8808, 308.8290, NaN, 0.951036, 32.98243, 0.416261, 0.412375, 0.409824, 0.938261, 0, 0, 159.5235, 136.2830, NaN 
10:55:05.414 AM 2/13/2018 , 158.8733, 135.7870, 308.7156, NaN, 0.951125, 32.98319, 0.416296, 0.412391, 0.409852, 0.938278, 0, 0, 159.3982, 136.1872, NaN 
10:55:06.416 AM 2/13/2018 , 158.7308, 135.6797, 308.5893, NaN, 0.951132, 32.98522, 0.416277, 0.412380, 0.409836, 0.938249, 0, 0, 159.2603, 136.0820, NaN 
10:55:07.407 AM 2/13/2018 , 158.6216, 135.5956, 308.4850, NaN, 0.950828, 32.98412, 0.416247, 0.412337, 0.409783, 0.938258, 0, 0, 159.1474, 135.9960, NaN 
10:55:08.408 AM 2/13/2018 , 158.4942, 135.4990, 308.3680, NaN, 0.951213, 32.98320, 0.416225, 0.412317, 0.409778, 0.938191, 0, 0, 159.0219, 135.9005, NaN 
10:55:09.410 AM 2/13/2018 , 158.3704, 135.4061, 308.2516, NaN, 0.951128, 32.98410, 0.416244, 0.412346, 0.409800, 0.938152, 0, 0, 158.8965, 135.8051, NaN 
10:55:10.401 AM 2/13/2018 , 158.2460, 135.3096, 308.1325, NaN, 0.951127, 32.98312, 0.416232, 0.412326, 0.409768, 0.938223, 0, 0, 158.7711, 135.7098, NaN 
10:55:11.403 AM 2/13/2018 , 158.1189, 135.2153, 308.0122, NaN, 0.951301, 32.98413, 0.416283, 0.412366, 0.409824, 0.938279, 0, 0, 158.6458, 135.6145, NaN 
10:55:12.404 AM 2/13/2018 , 157.9950, 135.1208, 307.8929, NaN, 0.951038, 32.98317, 0.416276, 0.412380, 0.409828, 0.938263, 0, 0, 158.5205, 135.5194, NaN 
10:55:13.416 AM 2/13/2018 , 157.8682, 135.0260, 307.7742, NaN, 0.951213, 32.98214, 0.416255, 0.412350, 0.409803, 0.938166, 0, 0, 158.3954, 135.4244, NaN 
10:55:14.397 AM 2/13/2018 , 157.7434, 134.9304, 307.6550, NaN, 0.951306, 32.98403, 0.416230, 0.412338, 0.409778, 0.938109, 0, 0, 158.2702, 135.3295, NaN 
10:55:15.409 AM 2/13/2018 , 157.6180, 134.8354, 307.5382, NaN, 0.951210, 32.98415, 0.416277, 0.412364, 0.409816, 0.938149, 0, 0, 158.1449, 135.2347, NaN 
10:55:16.400 AM 2/13/2018 , 157.4928, 134.7419, 307.4237, NaN, 0.950645, 32.98319, 0.416242, 0.412327, 0.409773, 0.938086, 0, 0, 158.0196, 135.1398, NaN 
10:55:17.401 AM 2/13/2018 , 157.3705, 134.6477, 307.3082, NaN, 0.950251, 32.98493, 0.416267, 0.412376, 0.409813, 0.938185, 0, 0, 157.8942, 135.0449, NaN 
10:55:18.403 AM 2/13/2018 , 157.2422, 134.5532, 307.1915, NaN, 0.950645, 32.98303, 0.416260, 0.412357, 0.409814, 0.938253, 0, 0, 157.7689, 134.9501, NaN 
10:55:19.404 AM 2/13/2018 , 157.1166, 134.4581, 307.0739, NaN, 0.950738, 32.98395, 0.416256, 0.412350, 0.409812, 0.938207, 0, 0, 157.6437, 134.8554, NaN 
10:55:20.406 AM 2/13/2018 , 156.9908, 134.3649, 306.9577, NaN, 0.950732, 32.98402, 0.416192, 0.412313, 0.409758, 0.938184, 0, 0, 157.5184, 134.7608, NaN 
10:55:21.407 AM 2/13/2018 , 156.8664, 134.2704, 306.8421, NaN, 0.950432, 32.98398, 0.416222, 0.412318, 0.409766, 0.938175, 0, 0, 157.3930, 134.6663, NaN 
10:55:22.409 AM 2/13/2018 , 156.7405, 134.1766, 306.7253, NaN, 0.950646, 32.98392, 0.416258, 0.412348, 0.409808, 0.938198, 0, 0, 157.2676, 134.5719, NaN 
10:55:23.410 AM 2/13/2018 , 156.6140, 134.0836, 306.6098, NaN, 0.950827, 32.98494, 0.416251, 0.412362, 0.409811, 0.938251, 0, 0, 157.1421, 134.4777, NaN 
10:55:24.401 AM 2/13/2018 , 156.4880, 133.9887, 306.4926, NaN, 0.950823, 32.98484, 0.416304, 0.412388, 0.409850, 0.938276, 0, 0, 157.0166, 134.3836, NaN 
10:55:25.403 AM 2/13/2018 , 156.3638, 133.8964, 306.3780, NaN, 0.950819, 32.98487, 0.416216, 0.412325, 0.409780, 0.938195, 0, 0, 156.8908, 134.2896, NaN 
10:55:26.404 AM 2/13/2018 , 156.2366, 133.8025, 306.2660, NaN, 0.950528, 32.98291, 0.416248, 0.412354, 0.409798, 0.938186, 0, 0, 156.7650, 134.1957, NaN 
10:55:27.406 AM 2/13/2018 , 156.1092, 133.7080, 306.1527, NaN, 0.950823, 32.98391, 0.416239, 0.412344, 0.409807, 0.938144, 0, 0, 156.6392, 134.1019, NaN 
10:55:28.407 AM 2/13/2018 , 155.9833, 133.6156, 306.0411, NaN, 0.950815, 32.98393, 0.416260, 0.412363, 0.409813, 0.938286, 0, 0, 156.5134, 134.0081, NaN 
10:55:29.399 AM 2/13/2018 , 155.8608, 133.5215, 305.9306, NaN, 0.950988, 32.98293, 0.416234, 0.412335, 0.409783, 0.938227, 0, 0, 156.3874, 133.9144, NaN 
10:55:30.410 AM 2/13/2018 , 155.7301, 133.4282, 305.8210, NaN, 0.950905, 32.98294, 0.416275, 0.412366, 0.409820, 0.938266, 0, 0, 156.2614, 133.8208, NaN 
10:55:31.402 AM 2/13/2018 , 155.6064, 133.3342, 305.7102, NaN, 0.950907, 32.98380, 0.416274, 0.412391, 0.409832, 0.938274, 0, 0, 156.1354, 133.7272, NaN 
10:55:32.413 AM 2/13/2018 , 155.4661, 133.2316, 305.5892, NaN, 0.950774, 32.98390, 0.416291, 0.412402, 0.409857, 0.938275, 0, 0, 155.9967, 133.6243, NaN 
10:55:33.394 AM 2/13/2018 , 155.3562, 133.1479, 305.4894, NaN, 0.950992, 32.98469, 0.416250, 0.412367, 0.409825, 0.938195, 0, 0, 155.8833, 133.5401, NaN 
10:55:34.406 AM 2/13/2018 , 155.2279, 133.0544, 305.3784, NaN, 0.950865, 32.98276, 0.416322, 0.412424, 0.409870, 0.938321, 0, 0, 155.7572, 133.4465, NaN 
10:55:35.397 AM 2/13/2018 , 155.1034, 132.9621, 305.2666, NaN, 0.951173, 32.98286, 0.416334, 0.412425, 0.409874, 0.938309, 0, 0, 155.6313, 133.3531, NaN 
10:55:36.399 AM 2/13/2018 , 154.9794, 132.8692, 305.1578, NaN, 0.951166, 32.98369, 0.416324, 0.412417, 0.409878, 0.938267, 0, 0, 155.5054, 133.2598, NaN 
10:55:37.410 AM 2/13/2018 , 154.8499, 132.7762, 305.0482, NaN, 0.951080, 32.98281, 0.416295, 0.412415, 0.409853, 0.938258, 0, 0, 155.3796, 133.1666, NaN 
10:55:38.412 AM 2/13/2018 , 154.7259, 132.6847, 304.9389, NaN, 0.950779, 32.98278, 0.416326, 0.412432, 0.409869, 0.938290, 0, 0, 155.2537, 133.0735, NaN 
10:55:39.403 AM 2/13/2018 , 154.5979, 132.5930, 304.8277, NaN, 0.951170, 32.98373, 0.416312, 0.412417, 0.409866, 0.938303, 0, 0, 155.1279, 132.9806, NaN 
10:55:40.384 AM 2/13/2018 , 154.4742, 132.5008, 304.7193, NaN, 0.951730, 32.98371, 0.416299, 0.412415, 0.409857, 0.938251, 0, 0, 155.0020, 132.8880, NaN 
10:55:41.406 AM 2/13/2018 , 154.3459, 132.4067, 304.6071, NaN, 0.951251, 32.98458, 0.416324, 0.412437, 0.409880, 0.938260, 0, 0, 154.8761, 132.7955, NaN 
10:55:42.397 AM 2/13/2018 , 154.2205, 132.3157, 304.4956, NaN, 0.951169, 32.98365, 0.416314, 0.412415, 0.409868, 0.938108, 0, 0, 154.7501, 132.7032, NaN 
10:55:43.419 AM 2/13/2018 , 154.0817, 132.2129, 304.3743, NaN, 0.951256, 32.98373, 0.416316, 0.412416, 0.409871, 0.938148, 0, 0, 154.6114, 132.6016, NaN 
10:55:44.410 AM 2/13/2018 , 153.9673, 132.1284, 304.2757, NaN, 0.951164, 32.98266, 0.416356, 0.412450, 0.409899, 0.938120, 0, 0, 154.4979, 132.5186, NaN 
10:55:45.412 AM 2/13/2018 , 153.8447, 132.0351, 304.1677, NaN, 0.950778, 32.98271, 0.416304, 0.412423, 0.409874, 0.938066, 0, 0, 154.3718, 132.4261, NaN 
10:55:46.413 AM 2/13/2018 , 153.7032, 131.9316, 304.0503, NaN, 0.950686, 32.98262, 0.416329, 0.412447, 0.409897, 0.938043, 0, 0, 154.2331, 132.3241, NaN 
10:55:47.395 AM 2/13/2018 , 153.5912, 131.8448, 303.9540, NaN, 0.950477, 32.98275, 0.416295, 0.412423, 0.409862, 0.938026, 0, 0, 154.1198, 132.2404, NaN 
10:55:48.406 AM 2/13/2018 , 153.4645, 131.7484, 303.8460, NaN, 0.950869, 32.98354, 0.416291, 0.412419, 0.409861, 0.937960, 0, 0, 153.9938, 132.1470, NaN 
10:55:49.407 AM 2/13/2018 , 153.3387, 131.6519, 303.7371, NaN, 0.950949, 32.98356, 0.416350, 0.412453, 0.409905, 0.938077, 0, 0, 153.8678, 132.0530, NaN 
10:55:50.409 AM 2/13/2018 , 153.2115, 131.5530, 303.6272, NaN, 0.950779, 32.98369, 0.416306, 0.412425, 0.409870, 0.937979, 0, 0, 153.7417, 131.9582, NaN 
